zip.code,city,county,store.number,store.name,address,store.latitude,store.longitude
50702,Washburn,Black Hawk,4980,Pronto BP,7305 Laporte Rd,42.409014,-92.264588
50702,Waterloo,Black Hawk,3494,Sam's Club 6514,210 E Tower Park Dr,42.456368,-92.3528275
50702,Waterloo,Black Hawk,5043,West Side Liquor,919 W 5th St,42.48860575,-92.34628875
50702,Waterloo,Black Hawk,2538,Hy-Vee Food Store,1422 Flammang Dr,42.459938,-92.327917
50702,Waterloo,Black Hawk,4265,Kwik Stop 3,1104 Washington St,42.489143,-92.33702
50702,Waterloo,Black Hawk,4814,"Byron Supermarket, Inc.",306 Byron Ave,42.480288,-92.353141
50702,Waterloo,Black Hawk,4221,Kwik Stop,4335 Texas St,42.453056,-92.306999
50702,Waterloo,Black Hawk,4910,Prime Mart,1008 Laporte Rd,42.47651475,-92.32292625
50702,Waterloo,Black Hawk,3740,Hometown Foods,1010 E Mitchell Ave,42.476639,-92.343118
50702,Waterloo,Black Hawk,2575,Hy-Vee Food Store,2834 Ansborough Ave,42.471977,-92.37662875
50702,Waterloo,Black Hawk,2837,CVS Pharmacy,1825 E San Marnan,42.46695575,-92.32163225
50702,Waterloo,Black Hawk,4471,Kum & Go,117 E San Marnan Dr,42.4578476666667,-92.3557776666667
50702,Waterloo,Black Hawk,3663,Wal-Mart 1496,1334 Flammang Dr,42.460238,-92.330801
50702,Waterloo,Black Hawk,3690,Target Store T-1792,1501 E San Marnan,42.464512,-92.32540075
50702,Waterloo,Black Hawk,4978,Prime Mart,3535 Marigold Dr,42.4353926666667,-92.2914056666667
50702,Waterloo,Black Hawk,4946,Byron Supermarket,306 Byron Ave,42.480288,-92.353141
50702,Waterloo,Black Hawk,5033,Kwik Stop,4335 Texas St,42.453056,-92.306999
50702,Waterloo,Black Hawk,5152,Texas Street Market,4335 Texas St,42.4530745,-92.307
50702,Waterloo,Black Hawk,5295,Yesway Store,117 San Marnan Dr E,42.457847,-92.3557536666667
50702,Waterloo,Black Hawk,5474,West Side Liquor,919 W 5th St,42.488593,-92.346311
50702,Waterloo,Black Hawk,5528,New Star,315 Fletcher Ave,42.489119,-92.367142
50703,Waterloo,Black Hawk,3929,Liquor And Tobacco Outlet,515 1/2 Broadway St,42.510417,-92.345102
50703,Waterloo,Black Hawk,2836,CVS Pharmacy,205 Franklin St,42.50342875,-92.33738825
50703,Waterloo,Black Hawk,3847,Logan Ave Convenience Store,735 Logan Ave,42.510453,-92.337744
50703,Waterloo,Black Hawk,2571,Hy-Vee Food Store,2181 Logan Ave,42.530476,-92.337583
50703,Waterloo,Black Hawk,4900,Kwik Stop 4,515 Broadway St,42.510792,-92.345106
50703,Waterloo,Black Hawk,4095,City Liquor And Tobacco,200 Broadway St,42.507702,-92.344737
50703,Waterloo,Black Hawk,4257,Broadway Liquor,821 Broadway,42.513324,-92.34514
50703,Waterloo,Black Hawk,4215,New Star Market,9 N Elk Run Rd,42.498751,-92.25887
50703,Waterloo,Black Hawk,4502,Neighborhood Mart,2100 Lafayette St,42.489953,-92.31406025
50703,Waterloo,Black Hawk,4648,Prime Mart,508 Broadway St,42.510573,-92.345104
50703,Waterloo,Black Hawk,4077,Xo Food And Liquor,428 Franklin St,42.5016438333333,-92.3347058333333
50703,Waterloo,Black Hawk,4902,Broadway Liquor,821 Broadway St,42.513772,-92.345144
50703,Waterloo,Black Hawk,2130,Sycamore Convenience,617 Sycamore,42.4978533333333,-92.335357
50703,Waterloo,Black Hawk,4085,Save More Foods,1975 Franklin St,42.495394,-92.315218
50703,Waterloo,Black Hawk,5113,"Ray's Supermarket, Inc.",1975 Franklin St,42.495394,-92.31521725
50703,Waterloo,Black Hawk,4214,New Star Liquor,1309 Lafayette St,42.494092,-92.3272
50703,Waterloo,Black Hawk,4935,Ali's Liquor,1117 E 4th St,42.507683,-92.332774
50703,Waterloo,Black Hawk,5063,Logan Convenience Store,735 Logan Ave,42.510453,-92.337744
50703,Waterloo,Black Hawk,5139,Ali's Corner,200 Broadway St,42.507702,-92.344737
50703,Waterloo,Black Hawk,4994,City Foods,200 Broadway St,42.507702,-92.344737
50703,Waterloo,Black Hawk,4759,Walgreens,1850 Logan Ave,42.5271275,-92.337563
50703,Waterloo,Black Hawk,4671,New Star Mart,9 N Elk Run Rd,42.498751,-92.25887
50703,Waterloo,Black Hawk,4470,Kum & Go,1976 Franklin St,42.495308,-92.314941
50703,Waterloo,Black Hawk,4333,Liquorama,1117 E 4th,42.507683,-92.332774
50703,Waterloo,Black Hawk,5243,New Star,1309 Lafayette St,42.49408,-92.3271535
50703,Waterloo,Black Hawk,5294,Yesway Store,1976 Franklin St,42.495308,-92.3149403333333
50703,Waterloo,Black Hawk,5415,Prime Mart 7,1309 Lafayette St,42.494084,-92.327168
50703,Waterloo,Black Hawk,5504,Neighborhood Mart,2102 Lafayette St,42.489914,-92.3139705
50707,Evansdale,Black Hawk,4223,STATION MART LIQUOR AND TOBACCO,1119 River Forest Rd,42.462807,-92.297765
50707,Evansdale,Black Hawk,4222,Station Mart Liquor and Tobbacco,3594 Lafayette St,,
50707,Evansdale,Black Hawk,4153,Fareway Stores,215 S Evans Rd,42.475631,-92.287834
50707,Evansdale,Black Hawk,4561,Kroegers Liquor Co LLC,3539 Lafayette Rd,42.477712,-92.289505
50707,Evansdale,Black Hawk,4222,STATION MART LIQUOR AND TOBACCO,3594 Lafayette St,,
50707,Evansdale,Black Hawk,5364,Station Mart,3594 Lafayette Rd,42.4772535,-92.288023
50707,Evansdale,Black Hawk,5472,Station Mart 2,1119 River Forest Rd,42.462807,-92.297765
50707,Waterloo,Black Hawk,4840,Independence Ave Liquor & Food,1761 Independence Ave,42.498404,-92.302514
50707,Waterloo,Black Hawk,4647,B and B EAST,1615 Bishop Ave,42.49807,-92.293057
50707,Waterloo,Black Hawk,5487,Independence Liquor & Food,1761 Independence Ave,42.498404,-92.302514
50801,Creston,Union,2553,Hy-Vee Food Store,600 Sheldon,41.0514056666667,-94.3726331666667
50801,Creston,Union,3830,Wal-Mart 1435,806 Laurel St,41.047715,-94.372464
50801,Creston,Union,4291,Fareway Stores,105 E Adams St,40.8865416666667,-94.2998425
50801,Creston,Union,4352,Kum & Go,301 W Taylor St,41.049199,-94.364142
50801,Creston,Union,4824,Casey's General Store,301 W Taylor St,41.049199,-94.364142
50801,Creston,Union,4823,Casey's General Store,903 N Sumner Ave,41.066824,-94.372568
50801,Creston,Union,4383,Kum & Go,903 N Summer Ave,,
50830,Afton,Union,4531,Casey's General Store,501 N Douglas St,41.0313435,-94.19760975
50833,Bedford,Taylor,2657,Hy-Vee Food Store,1604 Bent,40.676171,-94.725578
50841,Corning,Adams,2327,West Side Spirits,801 Hull St,40.989239,-94.742993
50841,Corning,Adams,5459,Casey's General Store,204 6th St,,
50846,Fontanelle,Adair,4620,Nodaway Valley Market,304 4th St,41.289877,-94.562737
50846,Fontanelle,Adair,4314,Nodaway Valley Market,304 4th St,41.289877,-94.562737
50849,Greenfield,Adair,4317,Fareway Stores,212 Sw Kent,41.303167,-94.462719
50849,Greenfield,Adair,3969,"R 'n D's Liquor, Llc",205 Ne 6th St,41.306142,-94.45329
50849,Greenfield,Adair,5052,Casey's General Store,302 Se 6th St,41.3029834285714,-94.4532635714286
50849,Greenfield,Adair,4391,KUM & GO,508 Se Kent St,41.303202,-94.45363
50851,Lenox,Taylor,5110,Ramsey's Market Liquor,200 N Walnut St,40.882645,-94.560455
50851,Lenox,Taylor,3761,Cheese's Food Center,200 N Walnut St,40.882645,-94.560455
50854,Mount Ayr,Ringgold,2658,Hy-Vee Food Store,402 S Hayes St,40.7116666,-94.2331868
50854,Mount Ayr,Ringgold,3813,CGI Foods,104 N Fillmore,40.71482575,-94.238806
50854,Mount Ayr,Ringgold,4779,Casey's General Store,300 W S St,40.710908,-94.240402
50864,Villisca,Montgomery,4325,Villisca Foods Inc.,509 S 3rd Ave,40.927076,-94.977264
51001,Akron,Plymouth,4525,Casey's General Store,600 Hwy 12 S,42.8272748,-96.560992
51001,Akron,Plymouth,5519,Casey's General Store,80 S St,42.823106,-96.56323
51002,Alta,Buena Vista,4982,Kimmes Country Store Alta 05,101 E Hwy 7,42.6756196,-95.3037372
51003,Alton,Sioux,4442,A-TOWN LIQUOR STORE,212 10th St,42.986768,-96.009298
51004,Anthon,Woodbury,4008,Sioux Valley Spirits,116 E Main St,42.388268,-95.867335
51004,Anthon,Woodbury,5228,Anthon Mini Mart,101 W Main St,42.388265,-95.868594
51005,Aurelia,Cherokee,4923,Casey's General Store,100 Pearl St,,
51012,Cherokee,Cherokee,3989,Liquor On The Corner,300 E Main St,42.7495922,-95.54716
51012,Cherokee,Cherokee,3529,A To Z Liquor and Smoke Shop,114 S Second,42.749161,-95.551309
51012,Cherokee,Cherokee,5140,A to Z Liquor,114 S 2nd St,42.749013,-95.55132
51012,Cherokee,Cherokee,2597,Hy-Vee Food Store,1300 N Second,,
51012,Cherokee,Cherokee,4310,Fareway Stores,205 W Bluff St,42.75508,-95.551866
51012,Cherokee,Cherokee,5441,Liquor on the Corner,300 E Main,42.749597,-95.547298
51023,Hawarden,Sioux,3763,Main Street Liquors,911 Central Ave,42.9961,-96.485189
51023,Hawarden,Sioux,3798,Old Calliope Liquor,2021 Ave E,,
51023,Hawarden,Sioux,5376,Casey's General Store,1001 Ave E,42.9970385,-96.488094
51025,Holstein,Ida,3650,"Spirits, Stogies and Stuff",118 S Main St,42.4892512,-95.5447936
51027,Ireton,Sioux,4563,The Molehill,315 Main St,42.97512625,-96.3182785
51028,Kingsley,Plymouth,4862,Pronto Market,101 Main St,42.587074,-95.967322
51028,Kingsley,Plymouth,3543,Pronto Market,101 Main St,42.587074,-95.967322
51028,Kingsley,Plymouth,5274,FCA Kingsley C-Store,101 Main St,42.587074,-95.967322
51031,Le Mars,Plymouth,4277,Cork It!,769 Prospect St Sw,42.776296,-96.178414
51031,Le Mars,Plymouth,4231,Fareway Stores,115 Plymouth St Ne,42.7930636,-96.1649648
51031,Le Mars,Plymouth,5431,Brew Coffee Wine Spirit and Cigars,346 Plymouth St Sw,42.793075,-96.171858
51031,Lemars,Plymouth,2604,Hy-Vee Wine and Spirits,1201 12th Ave Sw,42.778257,-96.18335
51031,Lemars,Plymouth,3742,Wal-Mart 1625,1111 Holton Dr,42.781053,-96.1852505
51034,Mapleton,Monona,3932,Main Street Spirits,311 Main St,42.165915,-95.79375
51034,Mapleton,Monona,5120,Casey's General Store,401 S 4th St,42.161847,-95.793241
51035,Marcus,Cherokee,3484,Jeff's Foods,110 W Cedar St,42.825681,-95.808579
51038,Merrill,Plymouth,4985,Casey's General Store,101 First St,42.717356,-96.2477552
51040,Onawa,Monona,3723,J D Spirits Liquor,1023 9th St,42.025841,-96.095845
51040,Onawa,Monona,4846,Casey's General Store,706 10th St,42.030357,-96.097205
51040,Onawa,Monona,5277,Cubby's Onawa,2715 Iowa Ave,42.026608,-96.126534
51041,Orange City,Sioux,4255,FAREWAY STORES,512 8th Se,,
51041,Orange City,Sioux,5133,Don's Food Center,102 Albany Ave Ne,43.00638,-96.056723
51041,Orange City,Sioux,5357,Gameday Liquor,632 8th St Se,42.9974835,-96.0513415
51041,Orange City,Sioux,5480,Casey's General Store,704 8th St Se,42.997508,-96.049493
51041,Orange City,Sioux,4255,Fareway Stores,512 8th Se,,
51046,Paullina,Obrien,4777,Casey's General Store,315 E Grand Ave,42.9828072,-95.6846108
51046,Paullina,Obrien,4173,L and K Liquor,132 N Main St Po Box 306,42.981363,-95.687687
51046,Paullina,Obrien,5311,The Liquor Store,132 N Main,42.9806545,-95.6876865
51050,Remsen,Plymouth,3695,Mrs. B's Liquor,623 S Marion St,42.808951,-95.977022
51050,Remsen,Plymouth,5500,Farm Fresh Food Town &Liquor,306 S Washington,42.813338,-95.973352
51050,Remsen,Plymouth,5518,Farm Fresh Foodtown & Liquor,306 S Washington St,42.813338,-95.973352
51053,Schaller,Sac,3864,Hometown Foods,201 S Main St Po Bx 40,42.499481,-95.29346
51054,Sergeant Bluff,Woodbury,4197,Fareway Stores,700 1st St,42.40050425,-96.353066
51054,Sergeant Bluff,Woodbury,4888,Circle S Bluff Stop,302 1st St,42.400333,-96.361378
51054,Sergeant Bluff,Woodbury,4052,Helle Hometown Variety,300 1st St Ste F,42.400336,-96.361267
51055,Sloan,Woodbury,4444,Kum & Go,1864 Hwy 141,42.2285831666667,-96.2361231666667
51058,Sutherland,Obrien,4569,Car-Go-Express,202 W Sern St,42.96805125,-95.49966625
51061,Washta,Cherokee,5312,"B & K One Stop LLC, Washta",103 Hwy 31,42.58255,-95.712289
51101,Sioux City,Woodbury,4676,Sam's Mini Mart,711 Gordon Dr,42.489817,-96.401114
51101,Sioux City,Woodbury,3986,Siouxland Beverage,1203 5 St,42.4953235,-96.394717
51101,Sioux City,Woodbury,5027,Hard Rock Hotel & Casino Sioux City,111 3rd St,,
51101,Sioux City,Woodbury,4703,Walgreens,100 Pierce St,42.490838,-96.404911
51101,Sioux City,Woodbury,5188,Kum & Go,1005 Gordon Dr,42.4898536,-96.3973832
51101,Sioux City,Woodbury,5351,Downtown Liquor,1203 5th St,42.495324,-96.394671
51103,Sioux City,Woodbury,4588,Sam's Mini Mart,923 W 7th St,42.503495,-96.419074
51103,Sioux City,Woodbury,3820,"Charlie's Wine and Spirits,",507 W 19th St,42.510535,-96.420193
51103,Sioux City,Woodbury,5045,Central Mart,800 Hamilton Blvd,42.50441875,-96.4173475
51103,Sioux City,Woodbury,4606,Central Mart,1203 Tri View Ave,42.494268,-96.422997
51103,Sioux City,Woodbury,4976,Central Mart,1203 Tri View Ave,42.494268,-96.422997
51103,Sioux City,Woodbury,4026,Marshall Discount Liquor,810 W 7 St,42.502924,-96.417851
51103,Sioux City,Woodbury,4494,SELECT MART,800 Hamilton Blvd,42.504385,-96.417379
51103,Sioux City,Woodbury,4554,Kum & Go,1821 Hamilton Blvd,42.510269,-96.416824
51104,Sioux City,Woodbury,2623,Hy-Vee Food Store,2827 Hamilton Blvd,42.5198855,-96.417783
51104,Sioux City,Woodbury,2667,Hy-Vee Mainstreet,2611 Pierce St,42.5176523333333,-96.4051666666667
51104,Sioux City,Woodbury,3655,M and M Liquor Store,2763 Floyd Blvd,42.518797,-96.380851
51104,Sioux City,Woodbury,4975,Walgreens,1900 Hamilton Blvd,42.5112195,-96.4167
51104,Sioux City,Woodbury,5083,Central Mart,1203 Tri View Ave,42.4942092857143,-96.422871
51104,Sioux City,Woodbury,5344,Casey's General Store,3731 Hamilton Blvd,42.535089,-96.408461
51104,Sioux City,Woodbury,5390,PG Mini Mart,800 Hamilton Blvd,,
51105,Sioux City,Woodbury,2621,Hy-Vee Food Store,3301 Gordon Dr,42.487752,-96.364108
51105,Sioux City,Woodbury,4558,Kum & Go,1373 Pierce St,42.504732,-96.405013
51105,Sioux City,Woodbury,4452,Select Mart Gordon Dr,2825 Gordon Dr,42.4896226666667,-96.3719815
51106,Sioux City,Woodbury,2594,Hy-Vee Food Store,4500 Sergeant Rd,42.4475732,-96.3478252
51106,Sioux City,Woodbury,3447,Sam's Club 6432,4201 S York St,42.43398025,-96.3706515
51106,Sioux City,Woodbury,3722,Wal-Mart 1361,3400 Singing Hills Blvd,42.43609,-96.36432
51106,Sioux City,Woodbury,4202,Fareway Stores,4267 Sergeant Rd,42.4501013333333,-96.3546378333333
51106,Sioux City,Woodbury,4879,Sam's Mini Mart,4218 Morningside Ave,42.47063,-96.3528518
51106,Sioux City,Woodbury,3879,Target Store T-1800,5775 Sunnybrook Dr,42.4483834,-96.3319756
51106,Sioux City,Woodbury,4565,KUM & GO,1925 S Lakeport St,42.469008,-96.346548
51106,Sioux City,Woodbury,5065,Circle S Gordon Drive,2520 Gordon Dr,42.489845,-96.376341
51106,Sioux City,Woodbury,4977,Bacon Creek Country Store,2520 Gordon Dr,42.489845,-96.376341
51106,Sioux City,Woodbury,4884,Tobacco Hut,4523 Morningside Ave,42.470479,-96.348659
51106,Sioux City,Woodbury,4791,Walgreens,4650 Morningside Ave,42.470416,-96.347085
51106,Sioux City,Woodbury,5086,"Central Mart I, LLC.",2501 Floyd Blvd,42.5158996666667,-96.3851876666667
51106,Sioux City,Woodbury,5076,Cubby's Sioux City,4200 S York St,42.4342201666667,-96.3719498333333
51106,Sioux City,Woodbury,5380,Transit General Store,2324 Transit Plaza,42.476334,-96.378653
51108,Sioux City,Woodbury,3757,Wal-Mart 3590,3101 Floyd Blvd,42.529614,-96.37341375
51108,Sioux City,Woodbury,4200,Fareway Stores,4016 Indian Hills Dr,42.538553,-96.3732418
51108,Sioux City,Woodbury,4568,Select Mart Floyd Blvd,4103 Floyd Blvd,42.541986,-96.3584661666667
51108,Sioux City,Woodbury,4568,Select Mart,4103 Floyd Blvd,42.541986,-96.3584661666667
51109,Sioux City,Woodbury,4454,Kum & Go,2026 Riverside Blvd,42.51492175,-96.47459425
51109,Sioux City,Woodbury,4201,Fareway Stores,4040 War Eagle Dr,42.4949198,-96.4618444
51201,Sheldon,Obrien,2661,Hy-Vee Food Store,1989 Park St,43.186038,-95.831721
51201,Sheldon,Obrien,3621,"Jensen Liquors, Ltd.",615 2nd Ave,43.1844092,-95.8548288
51201,Sheldon,Obrien,4248,Fareway Stores,2603 Park St,43.1860405,-95.8246025
51201,Sheldon,Obrien,5423,Stammer Liquor Corp,615 2nd Ave,43.184428,-95.854821
51201,Sheldon,Obrien,5451,Casey's General Store,1401 Park St,43.186026,-95.841827
51235,Doon,Lyon,5458,R&L Foods,213 Main St,43.279316,-96.234214
51237,George,Lyon,4336,Last Call 2,120 N Main St,43.3440775,-96.0022895
51237,George,Lyon,5331,Casey's General Store,301 E Michigan Ave,43.343639,-95.998
51238,Hospers,Sioux,5088,Kum & Go,107 Ia Hwy 60,,
51240,Inwood,Lyon,4820,Lil' Chubs Corner Stop,712 S Oak St,43.30226,-96.430827
51240,Inwood,Lyon,5153,Oak Street Station LLC,2403 Us Hwy 18,,
51240,Inwood,Lyon,4335,The Bottle Shop,313 S Main St,43.307194,-96.431938
51240,Inwood,Lyon,5112,The Bottle Shop,315 S Main St,43.306812,-96.4319615
51240,Inwood,Lyon,5413,Lil' Chubs Corner Stop,712 S Oak St,43.30226,-96.430827
51241,Larchwood,Lyon,4006,Larchwood Offsale,913 Brown St Po Box 326,43.4538358,-96.4347698
51241,Larchwood,Lyon,4904,Larchwood Quick Stop,832 Broadway St,43.45255,-96.43415
51241,Larchwood,Lyon,4337,Grand Falls Casino Resort,1415 Grand Falls Blvd,,
51245,Primghar,O'brien,3734,"Shortee's Pit Stop, Inc.",215 S Rerick Ave,43.08534,-95.624303
51245,Primghar,O'brien,3530,Primghar Liquor Store,175 1st St Se,43.086379,-95.627244
51245,Primghar,Obrien,4878,Shortee's Pit Stop,215 S Rerick Ave,43.0852338,-95.6243012
51246,Rock Rapids,Lyon,3705,Liquor Locker,507 1st Ave #100,,
51246,Rock Rapids,Lyon,4434,Todd's,209 S Union St,43.430056,-96.175502
51247,Rock Valley,Sioux,4593,The Cue Liquors,1404 Main St,43.204363,-96.294873
51247,Rock Valley,Sioux,4909,Pump N Pak Rock Valley,1004 Main St,43.200164,-96.294824
51247,Rock Valley,Sioux,5263,Bernie's Booze LLC,950 W View Dr,43.1996343333333,-96.308807
51247,Rock Valley,Sioux,5446,Pump N Pak,1004 Main St,43.200164,-96.294824
51248,Sanborn,Obrien,4485,DYNO'S 51,101 W 7th St,43.18603575,-95.655866
51249,Sibley,Osceola,4187,Jensen Liquor North,109 5th St,43.403935,-95.759951
51249,Sibley,Osceola,4589,Dyno's,1026 2nd Ave,43.3974446,-95.7521172
51249,Sibley,Osceola,4891,Schottsy's Liquor,109 5th St,43.4039415,-95.7591111666667
51250,Sioux Center,Sioux,2660,HY-VEE FOOD STORE,1951 S Main Ave,43.0562444,-96.1756904
51250,Sioux Center,Sioux,3981,Wal-Mart 1152,255 16th St Sw,43.060881,-96.179835
51250,Sioux Center,Sioux,4256,Fareway Stores,115 1st Ave Nw,43.0775215,-96.176928
51301,Spencer,Clay,2565,Hy-Vee Food Store,819 N Grand Ave,43.145897,-95.14506
51301,Spencer,Clay,5080,C's Liquor Store,719 2nd Ave W,43.1452104,-95.1477408
51301,Spencer,Clay,3626,Wal-Mart 2714,500 11th St,43.126816,-95.152474
51301,Spencer,Clay,4616,C's Spencer Liquor,719 2nd Ave W,43.145197,-95.14774
51301,Spencer,Clay,3480,C's Spencer Liquor,719 2nd Ave W Po Box 401,43.145197,-95.14774
51301,Spencer,Clay,4234,Fareway Stores,104 E Eighth St,43.145797,-95.143388
51301,Spencer,Clay,4507,Casey's General Store,411 W 18th,43.1519836666667,-95.150249
51301,Spencer,Clay,4508,Casey's General Store,805 Grand Ave S,43.1298362,-95.1438712
51301,Spencer,Clay,4570,Cargo Express,1804 Hwy Blvd,43.156079,-95.146545
51301,Spencer,Clay,4716,Walgreens,800 Grand Ave,43.146087,-95.1449273333333
51301,Spencer,Clay,5278,Crossroads fo Spencer,1001 Grand Ave,43.147815,-95.145207
51331,Arnold's Park,Dickinson,5104,Rustic Lure Wine and Spirits,72 N Okoboji Grove Rd,,
51331,Arnolds Park,Dickinson,3994,Great Spirits Wine & Liquor Co.,72 N Hwy 71,43.368931,-95.127445
51331,Arnolds Park,Dickinson,5068,Tobacco Shop,612 S Hwy 71,43.3614464285714,-95.1403617142857
51331,Arnolds Park,Dickinson,4576,THE BOONEDOCKS,228 N Hwy 71,43.3709576666667,-95.1259176666667
51331,Arnolds Park,Dickinson,4117,Tobacco Shop,612 S Hwy 71 Unit 4,43.360706,-95.141004
51331,Arnolds Park,Dickinson,5293,The Boonedocks,228 N Hwy 71,43.371001,-95.1258886666667
51334,Estherville,Emmet,2556,Hy-Vee Wine and Spirits,2608 E Central Ave,,
51334,Estherville,Emmet,4272,Fareway Stores,1108 Central Ave,43.402096,-94.82996325
51334,Estherville,Emmet,4774,Casey's General Store,1615 Central Ave,43.402229,-94.822033
51334,Estherville,Emmet,2556,Hy-Vee Wine and Spirits,1033 Central Ave,,
51338,Everly,Clay,3677,Barb's Service,1290 Hwy 18,43.183718,-95.329171
51342,Graettinger,Palo Alto,4899,Graettinger Market,124 W Robins St,43.2376745,-94.75094575
51346,Hartley,Obrien,4193,Hartley Wine And Spirits,361 3rd St Nw,43.1848794,-95.4822596
51346,Hartley,Obrien,3576,Liquor Store,10 3rd St Nw,43.184821,-95.477367
51346,Hartley,Obrien,5372,Junction Liquor Sales,10 3rd St Nw Ste B,43.184821,-95.477367
51346,Hartley,Obrien,5435,Junction Liquor,10 3rd St Nw Ste B,43.184821,-95.477367
51347,Lake Park,Dickinson,4030,Buy Rite Foods,201 Market St,43.454831,-95.321331
51347,Lake Park,Dickinson,5154,Lake Park Foods,201 Market St,43.454771,-95.321367
51351,Milford,Dickinson,3390,Okoboji Avenue Liquor,1610 Okoboji Ave,43.331525,-95.149955
51351,Milford,Dickinson,4499,Casey's General Store,510 Okoboji Ave,43.320094,-95.149937
51355,Okoboji,Dickinson,5021,Kum & Go,1001 Sanborn Ave,43.382148,-95.129128
51355,Okoboji,Dickinson,4486,Kum & Go,1001 Sanborn Ave,43.382148,-95.129128
51358,Ruthven,Palo Alto,4274,Ruthven Meat Processing,1701 Railroad St,43.130922,-94.897368
51360,Spirit Lake,Dickinson,2522,Hy-Vee Wine and Spirits,Hwy 9 & 71,,
51360,Spirit Lake,Dickinson,4582,Pronto,2402 17th St,43.42282,-95.126585
51360,Spirit Lake,Dickinson,4239,Fareway Stores,1906 Keokuk,43.42159775,-95.10621925
51360,Spirit Lake,Dickinson,3622,Wal-Mart 1415,2600 Hwy 71,43.413306,-95.1269622
51360,Spirit Lake,Dickinson,2233,Forbes Liquor Locker,2508 Enterprise Ave,43.416451,-95.1267854
51360,Spirit Lake,Dickinson,4387,KUM & GO,300 18th St,43.422645,-95.094324
51401,Carroll,Carroll,2593,Hy-Vee Food Store,905 Us Hwy 30 W,42.0663163333333,-94.8618876666667
51401,Carroll,Carroll,3482,Kick The Can,525 N Maple St,42.063289,-94.86165
51401,Carroll,Carroll,4613,Sparky's One Stop,402 E 6th St,42.0644344,-94.862557
51401,Carroll,Carroll,4001,Wal-Mart 1787,2014 Kitty Hawk Ave,42.081312,-94.893501
51401,Carroll,Carroll,4262,Cork and Bottle,1004 Hwy 30 W,,
51401,Carroll,Carroll,4158,Fareway Stores,709 Monterey Dr,42.065252,-94.850616
51401,Carroll,Carroll,4776,The Market on 30,420 W Hwy 30,,
51401,Carroll,Carroll,4688,Walgreens,105 E 6th St,42.0655154,-94.8667112
51442,Denison,Crawford,4038,No Frills Supermarkets,501 Hwy 39 N,42.021746,-95.370395
51442,Denison,Crawford,2595,Hy-Vee Wine and Spirits,1620 4th Ave S,42.012395,-95.34860475
51442,Denison,Crawford,4729,No Frills Supermarkets,501 Hwy 39 N,42.021746,-95.370395
51442,Denison,Crawford,4149,Fareway Stores,609 Arrowhead Dr,42.024499,-95.3718926
51442,Denison,Crawford,4014,Wal-Mart 1732,510 C Ave,,
51442,Denison,Crawford,5079,Casey's General Store,1608 4th Ave S,42.012395,-95.349198
51443,Glidden,Carroll,4546,Casey's General Store,705 Idaho St,42.0638063333333,-94.7289806666667
51443,Glidden,Carroll,5205,Glidden Grocery,201 Idaho St,42.056889,-94.728844
51445,Ida Grove,Ida,5151,IDA Liquor,500 Hwy 175,,
51445,Ida Grove,Ida,3614,Ida Grove Food Pride,200 Oak Grove Dr,42.349486,-95.472171
51445,Ida Grove,Ida,5004,Ida Grove Food Pride,200 Susan Lawrence Dr,,
51445,Ida Grove,Ida,3652,Discount Liquors Of Ida Grove,604 W 2nd,,
51449,Lake City,Calhoun,4998,Lake City Food Center,820 E Main St,42.267363,-94.724867
51449,Lake City,Calhoun,3003,Super Valu,820 E Main St,42.267363,-94.724867
51450,Lake View,Sac,4118,Lake View Redemption Center,502 5th St,42.307764,-95.051539
51450,Lake View,Sac,4116,Lake View Foods,223 Main St,42.30537725,-95.0516945
51453,Lohrville,Calhoun,5193,Casey's General Store,404 Locust St,42.267449,-94.553651
51455,Manning,Carroll,3756,Main Street Liquors,316 Main St,41.908573,-95.065122
51461,Schleswig,Crawford,4097,Schleswig Foods And Spirits,108 2nd St,42.165983,-95.436648
51462,Scranton,Greene,4539,Casey's General Store,900 Locust St,42.02242975,-94.551577
51463,Templeton,Carroll,5400,Waspy's Truck Stop,703 S Rye Ave Ste A,,
51466,Wall Lake,Sac,4957,Kimmes Wall Lake Country Store,129 Center St,42.271309,-95.090639
51466,Wall Lake,Sac,5354,Kimmes Wall Lake,129 Center St,42.271309,-95.090639
51501,Council Bluffs,Pottawatta,5314,Tobacco Hut & Liquor,3134 Manawa Center Dr # 9,41.228712,-95.847514
51501,Council Bluffs,Pottawatta,5327,Mega Saver,3540 W Broadway,41.261907,-95.903763
51501,Council Bluffs,Pottawatta,5494,White Oak Station,2024 5th Ave,41.25712,-95.874965
51501,Council Bluffs,Pottawattamie,3521,Ameristar Casino,2200 River Rd,41.2422413333333,-95.909464
51501,Council Bluffs,Pottawattamie,2641,Hy-Vee Drugstore,757 W Broadway,,
51501,Council Bluffs,Pottawattamie,4625,Kwik Shop,1602 Ave G,41.267987,-95.867877
51501,Council Bluffs,Pottawattamie,4312,I-80 Liquor,2411 S 24th St #1,41.2380854285714,-95.8791995714286
51501,Council Bluffs,Pottawattamie,2613,Hy-Vee Food Store,2323 W Broadway,41.261925,-95.879662
51501,Council Bluffs,Pottawattamie,4475,Bucky's Express,2713 S 24th St,41.2343638,-95.8791476
51501,Council Bluffs,Pottawattamie,3963,Tobacco Hut,1925 W Broadway,41.261866,-95.87307375
